"20012","20145","20201118",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201119","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201120","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201121","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201122","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201123","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201124","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201125",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201126","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201127","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201128","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201129","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20145","20201130","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:03:58","2020-02-03 11:03:58",NULL,NULL
"20012","20146","20201104",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201105","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201106","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201107","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201108","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201109","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201110","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201111",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201112","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201113","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201114","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201115","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201116","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201117","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201118",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201119","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201120","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201121","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201122","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201123","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201124","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:00","2020-02-03 11:04:00",NULL,NULL
"20012","20146","20201125",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:01","2020-02-03 11:04:01",NULL,NULL
"20012","20146","20201126","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:01","2020-02-03 11:04:01",NULL,NULL
"20012","20146","20201127","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:01","2020-02-03 11:04:01",NULL,NULL
"20012","20146","20201128","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:01","2020-02-03 11:04:01",NULL,NULL
"20012","20146","20201129","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:01","2020-02-03 11:04:01",NULL,NULL
"20012","20146","20201130","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:01","2020-02-03 11:04:01",NULL,NULL
"20012","20147","20201104",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201105","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201106","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201107","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201108","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201109","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201110","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201111",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201112","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201113","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201114","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201115","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201116","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201117","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201118",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201119","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201120","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201121","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201122","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201123","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201124","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201125",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201126","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201127","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201128","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201129","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20147","20201130","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:03","2020-02-03 11:04:03",NULL,NULL
"20012","20148","20201104",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201105","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201106","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201107","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201108","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201109","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201110","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201111",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201112","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201113","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201114","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201115","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201116","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201117","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201118",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
